Day,Tankno,Experiment,Year,Diluted,DilutionFactor,Ct,Replicate,Run,Conversion,VolumeFilteredL
16,18,3,2021,N,1,NA,1,U2,-1.55,1
16,18,3,2021,N,1,NA,2,U2,-1.55,1
16,18,3,2021,N,1,NA,3,U2,-1.55,1
16,18,3,2021,N,1,NA,4,U2,-1.55,1
16,18,3,2021,N,1,NA,5,U2,-1.55,1
16,18,3,2021,N,1,39.76442719,6,U2,-1.55,1
16,18,3,2021,N,1,NA,7,U2,-1.55,1
16,20,3,2021,N,1,NA,1,12.7.23,0.44,1
16,20,3,2021,N,1,NA,2,12.7.23,0.44,1
16,20,3,2021,N,1,38.0236702,3,12.7.23,0.44,1
16,20,3,2021,N,1,NA,4,12.7.23,0.44,1
16,20,3,2021,N,1,NA,5,12.7.23,0.44,1
16,20,3,2021,N,1,NA,6,12.7.23,0.44,1
16,21,3,2021,N,1,NA,1,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,2,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,3,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,4,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,5,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,6,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,7,1.19.24,-1.09,1
16,21,3,2021,N,1,NA,8,1.19.24,-1.09,1
16,22,3,2021,N,1,49.74918747,1,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,2,1.19.24,-1.09,1
16,22,3,2021,N,1,48.28820801,3,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,4,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,5,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,6,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,7,1.19.24,-1.09,1
16,22,3,2021,N,1,NA,8,1.19.24,-1.09,1
2,1,1,2022,N,1,NA,1,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,2,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,3,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,4,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,5,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,6,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,7,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,8,12.26.23,2.38,0.775
2,1,1,2022,N,1,NA,1,12.21.23,-2.4,0.775
2,1,1,2022,N,1,NA,2,12.21.23,-2.4,0.775
2,1,1,2022,N,1,NA,3,12.21.23,-2.4,0.775
2,1,1,2022,N,1,NA,4,12.21.23,-2.4,0.775
2,1,1,2022,N,1,NA,5,12.21.23,-2.4,0.775
2,1,1,2022,N,1,NA,6,12.21.23,-2.4,0.775
2,2,1,2022,N,1,NA,1,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,2,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,3,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,4,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,5,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,6,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,7,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,8,12.26.23,2.38,0.7
2,2,1,2022,N,1,NA,1,12.21.23,-2.4,0.7
2,2,1,2022,N,1,NA,2,12.21.23,-2.4,0.7
2,2,1,2022,N,1,NA,3,12.21.23,-2.4,0.7
2,2,1,2022,N,1,NA,4,12.21.23,-2.4,0.7
2,2,1,2022,N,1,NA,5,12.21.23,-2.4,0.7
2,2,1,2022,N,1,NA,6,12.21.23,-2.4,0.7
2,3,1,2022,N,1,NA,1,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,2,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,3,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,4,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,5,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,6,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,7,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,8,12.26.23,2.38,0.625
2,3,1,2022,N,1,NA,1,12.21.23,-2.4,0.625
2,3,1,2022,N,1,NA,2,12.21.23,-2.4,0.625
2,3,1,2022,N,1,NA,3,12.21.23,-2.4,0.625
2,3,1,2022,N,1,NA,4,12.21.23,-2.4,0.625
2,3,1,2022,N,1,NA,5,12.21.23,-2.4,0.625
2,3,1,2022,N,1,NA,6,12.21.23,-2.4,0.625
2,4,1,2022,N,1,NA,1,12.21.23,-2.4,0.775
2,4,1,2022,N,1,NA,2,12.21.23,-2.4,0.775
2,4,1,2022,N,1,NA,3,12.21.23,-2.4,0.775
2,4,1,2022,N,1,NA,4,12.21.23,-2.4,0.775
2,4,1,2022,N,1,NA,5,12.21.23,-2.4,0.775
2,4,1,2022,N,1,NA,6,12.21.23,-2.4,0.775
2,5,1,2022,N,1,NA,1,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,2,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,3,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,4,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,5,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,6,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,7,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,8,12.26.23,2.38,0.725
2,5,1,2022,N,1,NA,1,12.21.23,-2.4,0.725
2,5,1,2022,N,1,NA,2,12.21.23,-2.4,0.725
2,5,1,2022,N,1,NA,3,12.21.23,-2.4,0.725
2,5,1,2022,N,1,NA,4,12.21.23,-2.4,0.725
2,5,1,2022,N,1,NA,5,12.21.23,-2.4,0.725
2,5,1,2022,N,1,NA,6,12.21.23,-2.4,0.725
2,7,1,2022,N,1,NA,1,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,2,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,3,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,4,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,5,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,6,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,7,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,8,12.26.23,2.38,0.6
2,7,1,2022,N,1,NA,1,12.21.23,-2.4,0.6
2,7,1,2022,N,1,NA,2,12.21.23,-2.4,0.6
2,7,1,2022,N,1,NA,3,12.21.23,-2.4,0.6
2,7,1,2022,N,1,NA,4,12.21.23,-2.4,0.6
2,7,1,2022,N,1,NA,5,12.21.23,-2.4,0.6
2,7,1,2022,N,1,NA,6,12.21.23,-2.4,0.6
2,8,1,2022,N,1,NA,1,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,2,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,3,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,4,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,5,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,6,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,7,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,8,12.26.23,2.38,0.775
2,8,1,2022,N,1,NA,1,12.21.23,-2.4,0.775
2,8,1,2022,N,1,NA,2,12.21.23,-2.4,0.775
2,8,1,2022,N,1,NA,3,12.21.23,-2.4,0.775
2,8,1,2022,N,1,NA,4,12.21.23,-2.4,0.775
2,8,1,2022,N,1,NA,5,12.21.23,-2.4,0.775
2,8,1,2022,N,1,NA,6,12.21.23,-2.4,0.775
2,9,1,2022,N,1,NA,1,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,2,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,3,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,4,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,5,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,6,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,7,12.26.23,2.38,0.8
2,9,1,2022,N,1,NA,8,12.26.23,2.38,0.8
2,10,1,2022,N,1,NA,1,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,2,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,3,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,4,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,5,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,6,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,7,12.26.23,2.38,0.7
2,10,1,2022,N,1,NA,8,12.26.23,2.38,0.7
1,11,1,2022,N,1,NA,1,12.15.23,-0.85,1
1,11,1,2022,N,1,NA,2,12.15.23,-0.85,1
1,11,1,2022,N,1,NA,3,12.15.23,-0.85,1
1,11,1,2022,N,1,NA,4,12.15.23,-0.85,1
1,11,1,2022,N,1,NA,5,12.15.23,-0.85,1
1,11,1,2022,N,1,NA,6,12.15.23,-0.85,1
2,12,1,2022,N,1,NA,1,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,2,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,3,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,4,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,5,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,6,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,7,12.26.23,2.38,0.65
2,12,1,2022,N,1,NA,8,12.26.23,2.38,0.65
2,14,1,2022,N,1,NA,1,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,2,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,3,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,4,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,5,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,6,12.15.23,-0.85,0.7
2,14,1,2022,N,1,NA,1,12.14.23,-0.88,0.7
2,14,1,2022,N,1,NA,2,12.14.23,-0.88,0.7
2,14,1,2022,N,1,NA,3,12.14.23,-0.88,0.7
2,14,1,2022,N,1,NA,4,12.14.23,-0.88,0.7
2,14,1,2022,N,1,NA,5,12.14.23,-0.88,0.7
2,14,1,2022,N,1,NA,6,12.14.23,-0.88,0.7
2,15,1,2022,N,1,NA,1,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,2,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,3,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,4,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,5,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,6,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,7,12.26.23,2.38,0.8
2,15,1,2022,N,1,NA,8,12.26.23,2.38,0.8
2,17,1,2022,N,1,NA,1,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,2,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,3,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,4,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,5,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,6,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,7,1.8.24,-2.25,0.6
2,17,1,2022,N,1,NA,8,1.8.24,-2.25,0.6
2,18,1,2022,N,1,NA,1,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,2,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,3,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,4,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,5,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,6,12.15.23,-0.85,0.75
2,18,1,2022,N,1,NA,1,12.14.23,-0.88,0.75
2,18,1,2022,N,1,NA,2,12.14.23,-0.88,0.75
2,18,1,2022,N,1,NA,3,12.14.23,-0.88,0.75
2,18,1,2022,N,1,NA,4,12.14.23,-0.88,0.75
2,18,1,2022,N,1,NA,5,12.14.23,-0.88,0.75
2,18,1,2022,N,1,NA,6,12.14.23,-0.88,0.75
2,19,1,2022,N,1,NA,1,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,2,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,3,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,4,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,5,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,6,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,7,1.8.24,-2.25,0.75
2,19,1,2022,N,1,NA,8,1.8.24,-2.25,0.75
2,20,1,2022,N,1,NA,1,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,2,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,3,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,4,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,5,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,6,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,7,1.8.24,-2.25,0.625
2,20,1,2022,N,1,NA,8,1.8.24,-2.25,0.625
2,21,1,2022,N,1,NA,1,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,2,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,3,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,4,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,5,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,6,12.15.23,-0.85,0.65
2,21,1,2022,N,1,NA,1,12.14.23,-0.88,0.65
2,21,1,2022,N,1,NA,2,12.14.23,-0.88,0.65
2,21,1,2022,N,1,NA,3,12.14.23,-0.88,0.65
2,21,1,2022,N,1,NA,4,12.14.23,-0.88,0.65
2,21,1,2022,N,1,NA,5,12.14.23,-0.88,0.65
2,21,1,2022,N,1,NA,6,12.14.23,-0.88,0.65
1,22,1,2022,N,1,NA,1,12.15.23,-0.85,1
1,22,1,2022,N,1,NA,2,12.15.23,-0.85,1
1,22,1,2022,N,1,NA,3,12.15.23,-0.85,1
1,22,1,2022,N,1,NA,4,12.15.23,-0.85,1
1,22,1,2022,N,1,NA,5,12.15.23,-0.85,1
1,22,1,2022,N,1,NA,6,12.15.23,-0.85,1
4,1,1,2022,N,1,NA,1,12.15.23,-0.85,0.85
4,1,1,2022,N,1,NA,2,12.15.23,-0.85,0.85
4,1,1,2022,N,1,40.47418213,3,12.15.23,-0.85,0.85
4,1,1,2022,N,1,NA,4,12.15.23,-0.85,0.85
4,1,1,2022,N,1,NA,5,12.15.23,-0.85,0.85
4,1,1,2022,N,1,NA,6,12.15.23,-0.85,0.85
4,2,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,3,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,7,1.8.24,-2.25,0.8
4,2,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,3,1,2022,N,1,46.89994049,1,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,2,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,3,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,4,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,5,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,6,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,7,1.8.24,-2.25,0.85
4,3,1,2022,N,1,NA,8,1.8.24,-2.25,0.85
4,4,1,2022,N,1,NA,1,12.14.23,-0.88,0.8
4,4,1,2022,N,1,NA,2,12.14.23,-0.88,0.8
4,4,1,2022,N,1,NA,3,12.14.23,-0.88,0.8
4,4,1,2022,N,1,NA,4,12.14.23,-0.88,0.8
4,4,1,2022,N,1,NA,5,12.14.23,-0.88,0.8
4,4,1,2022,N,1,NA,6,12.14.23,-0.88,0.8
4,5,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,3,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,7,1.8.24,-2.25,0.8
4,5,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,3,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,6,1,2022,N,1,49.6891098,7,1.8.24,-2.25,0.8
4,6,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,7,1,2022,N,1,NA,1,12.14.23,-0.88,0.85
4,7,1,2022,N,1,NA,2,12.14.23,-0.88,0.85
4,7,1,2022,N,1,NA,3,12.14.23,-0.88,0.85
4,7,1,2022,N,1,NA,4,12.14.23,-0.88,0.85
4,7,1,2022,N,1,NA,5,12.14.23,-0.88,0.85
4,7,1,2022,N,1,NA,6,12.14.23,-0.88,0.85
4,8,1,2022,N,1,NA,1,12.14.23,-0.88,0.875
4,8,1,2022,N,1,NA,2,12.14.23,-0.88,0.875
4,8,1,2022,N,1,NA,3,12.14.23,-0.88,0.875
4,8,1,2022,N,1,NA,4,12.14.23,-0.88,0.875
4,8,1,2022,N,1,NA,5,12.14.23,-0.88,0.875
4,8,1,2022,N,1,NA,6,12.14.23,-0.88,0.875
4,9,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,9,1,2022,N,1,37.66262054,3,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,7,1.8.24,-2.25,0.8
4,9,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,3,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,7,1.8.24,-2.25,0.8
4,10,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,12,1,2022,N,1,NA,1,12.14.23,-0.88,0.875
4,12,1,2022,N,1,NA,2,12.14.23,-0.88,0.875
4,12,1,2022,N,1,NA,3,12.14.23,-0.88,0.875
4,12,1,2022,N,1,NA,4,12.14.23,-0.88,0.875
4,12,1,2022,N,1,NA,5,12.14.23,-0.88,0.875
4,12,1,2022,N,1,NA,6,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,1,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,2,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,3,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,4,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,5,12.14.23,-0.88,0.875
4,13,1,2022,N,1,NA,6,12.14.23,-0.88,0.875
4,14,1,2022,N,1,NA,1,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,2,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,3,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,4,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,5,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,6,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,7,1.8.24,-2.25,0.8
4,14,1,2022,N,1,NA,8,1.8.24,-2.25,0.8
4,15,1,2022,N,1,NA,1,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,2,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,3,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,4,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,5,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,6,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,7,1.8.24,-2.25,0.85
4,15,1,2022,N,1,NA,8,1.8.24,-2.25,0.85
4,16,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,8,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,16,1,2022,N,1,NA,8,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,8,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,17,1,2022,N,1,NA,8,1.9.24,0.7,0.875
4,18,1,2022,N,1,NA,1,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,2,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,3,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,4,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,5,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,6,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,7,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,8,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,1,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,2,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,3,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,4,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,5,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,6,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,7,1.9.24,0.7,0.85
4,18,1,2022,N,1,NA,8,1.9.24,0.7,0.85
4,19,1,2022,N,1,NA,1,12.14.23,-0.88,0.8
4,19,1,2022,N,1,NA,2,12.14.23,-0.88,0.8
4,19,1,2022,N,1,NA,3,12.14.23,-0.88,0.8
4,19,1,2022,N,1,NA,4,12.14.23,-0.88,0.8
4,19,1,2022,N,1,NA,5,12.14.23,-0.88,0.8
4,19,1,2022,N,1,NA,6,12.14.23,-0.88,0.8
4,20,1,2022,N,1,NA,1,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,2,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,3,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,4,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,5,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,6,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,7,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,8,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,1,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,2,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,3,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,4,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,5,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,6,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,7,1.9.24,0.7,0.85
4,20,1,2022,N,1,NA,8,1.9.24,0.7,0.85
4,21,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,8,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,1,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,2,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,3,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,4,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,5,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,6,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,7,1.9.24,0.7,0.875
4,21,1,2022,N,1,NA,8,1.9.24,0.7,0.875
7,1,1,2022,N,1,NA,1,12.15.23,-0.85,1
7,1,1,2022,N,1,NA,2,12.15.23,-0.85,1
7,1,1,2022,N,1,NA,3,12.15.23,-0.85,1
7,1,1,2022,N,1,NA,4,12.15.23,-0.85,1
7,1,1,2022,N,1,NA,5,12.15.23,-0.85,1
7,1,1,2022,N,1,NA,6,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,1,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,2,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,3,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,4,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,5,12.15.23,-0.85,1
7,2,1,2022,N,1,NA,6,12.15.23,-0.85,1
7,3,1,2022,N,1,NA,1,1.9.24,0.7,1
7,3,1,2022,N,1,NA,2,1.9.24,0.7,1
7,3,1,2022,N,1,NA,3,1.9.24,0.7,1
7,3,1,2022,N,1,48.92899704,4,1.9.24,0.7,1
7,3,1,2022,N,1,NA,5,1.9.24,0.7,1
7,3,1,2022,N,1,NA,6,1.9.24,0.7,1
7,3,1,2022,N,1,NA,7,1.9.24,0.7,1
7,3,1,2022,N,1,NA,8,1.9.24,0.7,1
7,3,1,2022,N,1,NA,1,1.9.24,0.7,1
7,3,1,2022,N,1,NA,2,1.9.24,0.7,1
